qid,qtitle,qtags,assistid,pvnum,visitduration,logdate
0000016BB50E40400000013B6375706F795F72656C656173655155455354,D66 請問沒有GPU的電腦該如何安裝Tensor Flow ?,"['ml100-2', 'ml100-2-d66']",ai_tw,1,23,2019-08-02
0000016BC80F2A76000000376375706F795F72656C656173655155455354,day 65有關batchsize大小描述出於什麼paper,"['ml100-2', 'ml100-2-d65']",ai_tw,1,22,2019-08-02
0000016BCA17D6950000003D6375706F795F72656C656173655155455354,D69 HW Model summary參數值,"['ml100-2', 'ml100-2-d69']",ai_tw,1,22,2019-08-02
0000016BCA3537010000003E6375706F795F72656C656173655155455354,Day69 問題?,"['ml100-2', 'ml100-2-d69']",ai_tw,1,25,2019-08-02
0000016BCD4287CF0000004E6375706F795F72656C656173655155455354,tensorflow安裝問題?,"['ml100-2-d66', 'ml100-2']",ai_tw,1,13,2019-08-02
0000016BD07C3903000000536375706F795F72656C656173655155455354,請問老師安裝tensorflow?,"['ml100-2-d66', 'ml100-2']",ai_tw,1,91,2019-08-02
0000016BD70BA4B20000007C6375706F795F72656C656173655155455354,D39 Lasso & Ridge Regression,"['ml100-2', 'ml100-2-d39']",ai_tw,3,193,2019-08-02
0000016BDEB338C20000009E6375706F795F72656C656173655155455354,Questions about Day74_Gradient Descent_Math.ipynb?,"['ml100-2', 'ml100-2-d74']",ai_tw,2,127,2019-08-02
0000016BE17B6FAA000000B06375706F795F72656C656173655155455354,day-69,"['ml100-2', 'ml100-2-d69']",ai_tw,1,16,2019-08-02
0000016BE1B35860000000B66375706F795F72656C656173655155455354,Day075的sigmoid微分?,"['ml100-2', 'ml100-2-d75']",ai_tw,1,25,2019-08-02
0000016BE634EE1A000000C46375706F795F72656C656173655155455354,D75 back propagation,"['ml100-2', 'ml100-2-d75']",ai_tw,1,16,2019-08-02
0000016BE964CD2D000000D66375706F795F72656C656173655155455354,D75 advanced 範例,"[' multiply', ' slope', ' update', 'ml100-2-d75', 'ml100-2']",ai_tw,2,379,2019-08-02
0000016BEA8FF825000000E26375706F795F72656C656173655155455354,Day 76 程式碼中「第四步：資料分割」,"['ml100-2-d76', 'ml100-2']",ai_tw,1,11,2019-08-02
0000016BEB8DD34E000000EA6375706F795F72656C656173655155455354,Day76 PDF 中 Batch sizes問題,"['ml100-2-d76', 'ml100-2']",ai_tw,1,27,2019-08-02
0000016BEBCCC5D1000000F06375706F795F72656C656173655155455354,tensorflow 安裝問題?,"['ml100-2', 'ml100-2-d66']",ai_tw,1,0,2019-08-02
0000016BEE1AF6CF000000F86375706F795F72656C656173655155455354,Day75  直行橫列 還是 直列橫行 ?,"['ml100-2', 'ml100-2-d75']",ai_tw,3,630,2019-08-02
0000016BEE54C030000000FC6375706F795F72656C656173655155455354,Day77 shuffle問題?,"['ml100-2-d77', 'ml100-2']",ai_tw,1,135,2019-08-02
0000016BF101C52C000001126375706F795F72656C656173655155455354,Day 76 模型的預測準確率為什麼那麼低？,"['ml100-2', 'ml100-2-d76']",ai_tw,1,103,2019-08-02
0000016BF117C536000001166375706F795F72656C656173655155455354,Day074 動量的練習,"['ml100-2-d74', 'ml100-2']",ai_tw,2,60,2019-08-02
0000016BFD664F30000001426375706F795F72656C656173655155455354,看不懂  =\ 這個是什麼意思,"['ml100-2', 'ml100-2-d56']",ai_tw,1,39,2019-08-02
0000016BFD6DBAAA000001436375706F795F72656C656173655155455354,Day077練習範例無法執行,"['ml100-2', 'ml100-2-d77']",ai_tw,3,824,2019-08-02
0000016C008E1BCB0000014E6375706F795F72656C656173655155455354,Day077、078的例子overfitting的問題,"['ml100-2', 'ml100-2-d77', 'ml100-2-d78']",ai_tw,4,377,2019-08-02
0000016C01E77118000001546375706F795F72656C656173655155455354,Day63~Day68關於類神經網路NN及Keras的參考資料,"['ml100-2', 'ml100-2-d63']",ai_tw,1,44,2019-08-02
0000016C02DF3F78000001566375706F795F72656C656173655155455354,MinMaxScaler  無法處理 dim >2,"['ml100-2', 'ml100-2-d78']",ai_tw,3,635,2019-08-02
0000016C038A0379000001586375706F795F72656C656173655155455354,"[""CUDA_VISIBLE_DEVICES""]=""0"" 沒有使用到GPU?","['ml100-2', 'ml100-2-d78']",ai_tw,1,414,2019-08-02
0000016C1343AD8B000001A76375706F795F72656C656173655155455354,Day_076_Opimizer_example,"['ml100-2-d76', 'ml100-2']",ai_tw,1,0,2019-08-02
0000016C19665DE7000000036375706F795F72656C656173655155455354,Day50 Stacking,"['ml100-2-d50', 'ml100-2']",ai_tw,2,38,2019-08-02
0000016C1A0C3657000000046375706F795F72656C656173655155455354,Day56 K-mean 觀察 : 使用輪廓分析,"['ml100-2-d56', 'ml100-2']",ai_tw,1,44,2019-08-02
0000016C1A7C7D4A0000000B6375706F795F72656C656173655155455354,day-78,"['ml100-2-d78', 'ml100-2']",ai_tw,2,1143,2019-08-02
0000016C1E3F5EF1000000156375706F795F72656C656173655155455354,Day086_HW 問題,"['ml100-2', 'ml100-2-d86']",ai_tw,1,4,2019-08-02
0000016C1F32741F0000001C6375706F795F72656C656173655155455354,關於 Stacking 的泛化性?,"['ml100-2-d50', 'ml100-2']",ai_tw,1,43,2019-08-02
0000016C2127B8C9000000246375706F795F72656C656173655155455354,Day88 f1-score of multi-class problem,"['ml100-2-d88', 'ml100-2']",ai_tw,3,158,2019-08-02
0000016C26CFA0130000003B6375706F795F72656C656173655155455354,DAY72 dReLU的問題,"['ml100-2-d72', 'ml100-2']",ai_tw,1,10,2019-08-02
0000016C2CB5AA750000004C6375706F795F72656C656173655155455354,D76投影片問題,"['ml100-2', 'ml100-2-d76']",ai_tw,2,33,2019-08-02
0000016C33AA6F56000000616375706F795F72656C656173655155455354,Day083 一直跑不出來,"['ml100-2-d83', 'ml100-2']",ai_tw,1,108,2019-08-02
0000016C33B38D0D000000636375706F795F72656C656173655155455354,Day_086的作業,"['ml100-2-d86', 'ml100-2']",ai_tw,1,494,2019-08-02
0000016C38FF51140000006B6375706F795F72656C656173655155455354,DAY 66 無GPU安裝tensorflow,"['ml100-2', 'ml100-2-d66']",ai_tw,3,68,2019-08-02
0000016C3B3FF97F0000006F6375706F795F72656C656173655155455354,解讀Code?,"['ml100-2', 'ml100-2-d88']",ai_tw,2,781,2019-08-02
0000016C3BFCDB0F000000726375706F795F72656C656173655155455354,怎麼把不同欄位的字串合併？?,"['合併', '字串', '資料框']",ai_tw,1,15,2019-08-02
0000016C3E0CA0AF0000007B6375706F795F72656C656173655155455354,d66 安裝CUDA10.1有辦法改回9.0?,"['d66 cuda', 'ml100-2-d66', 'ml100-2']",ai_tw,2,60,2019-08-02
0000016C3E1987AF0000007D6375706F795F72656C656173655155455354,Batch Normalization在模型儲存後的testing問題,"['ml100-2', 'batch normalization', 'ml100-2-d83']",ai_tw,1,17,2019-08-02
0000016C3E6091EF0000007F6375706F795F72656C656173655155455354,投影片跟題目都看不懂在寫什麼....?,[],ai_tw,6,432,2019-08-02
0000016C42D6B80B000000056375706F795F72656C656173655155455354,D22 請問如何判斷區分 樹狀模型與非樹狀模型，?,"['ml100-2', 'ml100-2-d22']",ai_tw,2,0,2019-08-02
0000016C43569D69000000096375706F795F72656C656173655155455354,Day71-正確的使用損失函數?,"['ml100-2-d71', 'ml100-2']",ai_tw,1,7,2019-08-02
0000016C437188400000000A6375706F795F72656C656173655155455354,Day093 Dense和Conv2D的差異是?,"['ml100-2', 'ml100-2-d68']",ai_tw,4,173,2019-08-02
0000016C48AAC1DA0000001F6375706F795F72656C656173655155455354,完賽證明,[],ai_tw,1,0,2019-08-02
0000016C4AF0ACDE000000246375706F795F72656C656173655155455354,非監督式學習降維目的,"['ml100-2', 'ml100-2-d54']",ai_tw,5,1858,2019-08-02
0000016C4C3482710000002B6375706F795F72656C656173655155455354,Day093教材有錯?,[],ai_tw,6,1605,2019-08-02
0000016C4D6ED68C0000002C6375706F795F72656C656173655155455354,Day96: 參考範例:  Keras 官方範例 mnist_cnn.py 無法下載。(網址有誤),"['ml100-2', 'ml100-2-d96']",ai_tw,9,485,2019-08-02
0000016C4D7480BA0000002F6375706F795F72656C656173655155455354,Day95: 教學文件的標題好像植錯。,[],ai_tw,9,801,2019-08-02
0000016C4E174015000000356375706F795F72656C656173655155455354,Day 88 的 self.validation_data 的意義是什麼？,"['ml100-2-d88', 'ml100-2']",ai_tw,11,87,2019-08-02
00000167C75DC980000000766375706F795F72656C656173655155455354,請問要如何將url轉成dataframe的內容?,"['ml100', 'dataframe', 'ml100-d03']",ai_tw,1,19,2019-08-03
00000167DED4F6CF000000886375706F795F72656C656173655155455354,"請問下列錯誤碼, 可能是什麼原因?","['ml100', 'unicodedecodeerror', '讀檔', 'ml100-d06']",ai_tw,1,23,2019-08-03
0000016A6F38CAEB000000606375706F795F72656C656173655155455354,Day_004_column_data_type,"['ml100-2', '語法', 'ml100-2-d04']",ai_tw,1,52,2019-08-03
0000016A72D1143D000000D96375706F795F72656C656173655155455354,Day 004 Train the LabelEncoder ?,"['ml100-2', 'ml100-2-d04']",ai_tw,1,126,2019-08-03
0000016A8557AACC000002766375706F795F72656C656173655155455354,Day_004_label encoded的數量,"['ml100-2', 'label encoded', 'ml100-2-d04']",ai_tw,1,93,2019-08-03
0000016A9D3C9CE60000002D6375706F795F72656C656173655155455354,Day 7 範例,"['ml100-2', 'ml100-2-d07']",ai_tw,1,0,2019-08-03
0000016AD7987ADE000001BB6375706F795F72656C656173655155455354,Day_026_HW 準確度反而上升的結果解釋,"['ml100-2', ' 觀察結果', 'ml100-2-d26']",ai_tw,1,38,2019-08-03
0000016ADD008484000001DA6375706F795F72656C656173655155455354,Day_030_葉編碼,"['ml100-2', 'ml100-2-d30']",ai_tw,1,377,2019-08-03
0000016AECF36613000002446375706F795F72656C656173655155455354,Day_026_HW,"['ml100-2', 'ml100-2-d26']",ai_tw,1,24,2019-08-03
0000016AF3652DA40000026E6375706F795F72656C656173655155455354,Day026 cannot convert the series to <class 'float'>問題,"['ml100-2-d26', 'ml100-2']",ai_tw,1,1775,2019-08-03
0000016AF4C7523D0000027E6375706F795F72656C656173655155455354,HW 038 _Wine Mulit Logistic Regression,"['ml100-2', 'ml100-2-d38']",ai_tw,1,34,2019-08-03
0000016AFF008EFB000002B86375706F795F72656C656173655155455354,Day36 講義,"['ml100-2', 'ml100-2-d36']",ai_tw,1,0,2019-08-03
0000016B043972E0000002D26375706F795F72656C656173655155455354,"Day 36 HW, F1 & F2 Score","['ml100-2', 'ml100-2-d36']",ai_tw,1,71,2019-08-03
0000016B233E98D3000000646375706F795F72656C656173655155455354,Day30 shape 問題,"['ml100-2-d30', 'ml100-2']",ai_tw,1,12,2019-08-03
0000016B408B72D5000000736375706F795F72656C656173655155455354,期中考相關問題 ,"['ml100-2', 'ml100-2-d51']",ai_tw,1,4,2019-08-03
0000016B5735FB7C000001056375706F795F72656C656173655155455354,期中問題,"['ml100-2-d51', '期中考']",ai_tw,1,55,2019-08-03
0000016B58C76730000001066375706F795F72656C656173655155455354,最低準確度 AUC 需⼤大於0.63?,"['ml100-2-d51', 'AUC']",ai_tw,1,663,2019-08-03
0000016B694BADD3000001686375706F795F72656C656173655155455354,關於MAE和ＭSE?,"['ml100-2', 'ml100-2-d36', 'day 36']",ai_tw,1,48,2019-08-03
0000016B8251D3EF000000336375706F795F72656C656173655155455354,程式碼?,"['ml100-2', 'ml100-2-d58']",ai_tw,1,24,2019-08-03
0000016B82883BA1000000386375706F795F72656C656173655155455354,Day58 範例程式碼中的矩陣transformation,"['ml100-2', 'ml100-2-d58']",ai_tw,1,92,2019-08-03
0000016B8357AD130000003E6375706F795F72656C656173655155455354,Day58,"[' 生成', 'ml100-2', 'ml100-2-d58']",ai_tw,2,26,2019-08-03
0000016B88BBFEA3000000556375706F795F72656C656173655155455354,D30 到目前為止的一些問題,"['ml100-2-d30', 'ml100-2']",ai_tw,1,20,2019-08-03
0000016B894368FA000000596375706F795F72656C656173655155455354,D62畫圖未顯示？？,"['ml100-2', 'd62', 'ml100-2-d62']",ai_tw,1,34,2019-08-03
0000016B89BAE540000000636375706F795F72656C656173655155455354,D60 example & HW 圖顯示不出,"['ml100-2', 'ml100-2-d60']",ai_tw,1,19,2019-08-03
0000016B9252A504000000A06375706F795F72656C656173655155455354,Day_061  tsn 和 資料視覺化部分,"['ml100-2', 'ml100-2-d61', '資料視覺化部分']",ai_tw,2,117,2019-08-03
0000016B949F9510000000B16375706F795F72656C656173655155455354,Day56_ANS,"['ml100-2', 'ml100-2-d56']",ai_tw,1,31,2019-08-03
0000016BB1F024180000012A6375706F795F72656C656173655155455354,Day_067-Keras_Dataset_HW 中為什麼要對 label 做 One Hot Encoding,"['ml100-2', 'ml100-2-d67']",ai_tw,3,1436,2019-08-03
0000016BB7645826000001486375706F795F72656C656173655155455354,最後模型概述信息,"['ml100-2', 'ml100-2-d68']",ai_tw,2,56,2019-08-03
0000016BBD2A6A1E000000076375706F795F72656C656173655155455354,"執行範例時，出現""name 'auxiliary_input' is not defined"" 錯誤","['ml100-2', 'ml100-2-d69']",ai_tw,1,439,2019-08-03
0000016BC349A4E9000000176375706F795F72656C656173655155455354,D68 建立CNN model 跳出棄用之問題,"['ml100-2', 'ml100-2-d68']",ai_tw,1,47,2019-08-03
0000016BC7ACF48E000000356375706F795F72656C656173655155455354,期中考的經驗學習,['ml100-2'],ai_tw,1,44,2019-08-03
0000016BC80F2A76000000376375706F795F72656C656173655155455354,day 65有關batchsize大小描述出於什麼paper,"['ml100-2', 'ml100-2-d65']",ai_tw,1,310,2019-08-03
0000016BCB719949000000476375706F795F72656C656173655155455354,Day67作業中於執行到plot_images_labels_prediction報錯,"['ml100-2', 'ml100-2-d67']",ai_tw,4,2703,2019-08-03
0000016BCD35B2420000004D6375706F795F72656C656173655155455354,Day062 S型散布圖資料X和color怎麼取得的?,"['ml100-2', 'ml100-2-d62']",ai_tw,1,86,2019-08-03
0000016BD07C3903000000536375706F795F72656C656173655155455354,請問老師安裝tensorflow?,"['ml100-2-d66', 'ml100-2']",ai_tw,1,0,2019-08-03
0000016BDB25A1090000008F6375706F795F72656C656173655155455354,keras 模型架構,"['ml100-2', 'ml100-2-d68']",ai_tw,1,30,2019-08-03
0000016BEA18F9AF000000E06375706F795F72656C656173655155455354,Day 75的題意與提示?,"['ml100-2', 'ml100-2-d75']",ai_tw,2,654,2019-08-03
0000016BEBCCC5D1000000F06375706F795F72656C656173655155455354,tensorflow 安裝問題?,"['ml100-2', 'ml100-2-d66']",ai_tw,3,2444,2019-08-03
0000016BEE1AF6CF000000F86375706F795F72656C656173655155455354,Day75  直行橫列 還是 直列橫行 ?,"['ml100-2', 'ml100-2-d75']",ai_tw,1,728,2019-08-03
0000016BF5245E110000011A6375706F795F72656C656173655155455354,Dense 程式碼問題,"['ml100-2', 'ml100-2-d70']",ai_tw,1,2,2019-08-03
0000016BFD664F30000001426375706F795F72656C656173655155455354,看不懂  =\ 這個是什麼意思,"['ml100-2', 'ml100-2-d56']",ai_tw,1,68,2019-08-03
0000016C008E1BCB0000014E6375706F795F72656C656173655155455354,Day077、078的例子overfitting的問題,"['ml100-2', 'ml100-2-d77', 'ml100-2-d78']",ai_tw,1,442,2019-08-03
0000016C02DF3F78000001566375706F795F72656C656173655155455354,MinMaxScaler  無法處理 dim >2,"['ml100-2', 'ml100-2-d78']",ai_tw,2,19,2019-08-03
0000016C038A0379000001586375706F795F72656C656173655155455354,"[""CUDA_VISIBLE_DEVICES""]=""0"" 沒有使用到GPU?","['ml100-2', 'ml100-2-d78']",ai_tw,1,230,2019-08-03
0000016C0468C6B70000015D6375706F795F72656C656173655155455354,61中檢查對象這段的code 看不太懂麻煩幫忙解答下 感謝,"['ml100-2', 'ml100-2-d61']",ai_tw,2,112,2019-08-03
0000016C05802498000001646375706F795F72656C656173655155455354,請教老師處理圖片,[],ai_tw,1,28,2019-08-03
0000016C1369C41E000001A86375706F795F72656C656173655155455354,訓練完的模型是否會有信心水準?,['ml100-2'],ai_tw,1,7,2019-08-03
0000016C1A0C3657000000046375706F795F72656C656173655155455354,Day56 K-mean 觀察 : 使用輪廓分析,"['ml100-2-d56', 'ml100-2']",ai_tw,2,53,2019-08-03
0000016C1A45B7F4000000076375706F795F72656C656173655155455354,"Day66 Keras 安裝失敗, could not find 'nvcuda.dll'","['ml100-2', 'ml100-2-d66']",ai_tw,3,199,2019-08-03
0000016C1DCA0E8B000000136375706F795F72656C656173655155455354,D67 plot_images_labels_prediction 為什麼可以傳入中括號，代表什麼意思 ?,"['ml100-2', 'ml100-2-d67']",ai_tw,1,1,2019-08-03
0000016C1E3F5EF1000000156375706F795F72656C656173655155455354,Day086_HW 問題,"['ml100-2', 'ml100-2-d86']",ai_tw,4,1578,2019-08-03
0000016C1F32741F0000001C6375706F795F72656C656173655155455354,關於 Stacking 的泛化性?,"['ml100-2-d50', 'ml100-2']",ai_tw,1,16,2019-08-03
0000016C2127B8C9000000246375706F795F72656C656173655155455354,Day88 f1-score of multi-class problem,"['ml100-2-d88', 'ml100-2']",ai_tw,3,32,2019-08-03
0000016C22BB9C1D000000286375706F795F72656C656173655155455354,Day061?,"['ml100-2-d61', 'ml100-2']",ai_tw,1,37,2019-08-03
0000016C27FA3F490000003F6375706F795F72656C656173655155455354,在構建輸出層的時候 Dense的units 為什麼是10 ，而不是256?,"['ml100-2', 'ml100-2-d70']",ai_tw,1,1072,2019-08-03
0000016C2CB5AA750000004C6375706F795F72656C656173655155455354,D76投影片問題,"['ml100-2', 'ml100-2-d76']",ai_tw,1,225,2019-08-03
0000016C2D239F290000004F6375706F795F72656C656173655155455354,如何解決GPU太小,[],ai_tw,1,25,2019-08-03
0000016C33B38D0D000000636375706F795F72656C656173655155455354,Day_086的作業,"['ml100-2-d86', 'ml100-2']",ai_tw,2,133,2019-08-03
0000016C38FF51140000006B6375706F795F72656C656173655155455354,DAY 66 無GPU安裝tensorflow,"['ml100-2', 'ml100-2-d66']",ai_tw,5,213,2019-08-03
0000016C3B3FF97F0000006F6375706F795F72656C656173655155455354,解讀Code?,"['ml100-2', 'ml100-2-d88']",ai_tw,3,1275,2019-08-03
0000016C3BFCDB0F000000726375706F795F72656C656173655155455354,怎麼把不同欄位的字串合併？?,"['合併', '字串', '資料框']",ai_tw,1,28,2019-08-03
0000016C3E0CA0AF0000007B6375706F795F72656C656173655155455354,d66 安裝CUDA10.1有辦法改回9.0?,"['d66 cuda', 'ml100-2-d66', 'ml100-2']",ai_tw,1,13,2019-08-03
0000016C3E1987AF0000007D6375706F795F72656C656173655155455354,Batch Normalization在模型儲存後的testing問題,"['ml100-2', 'batch normalization', 'ml100-2-d83']",ai_tw,1,3,2019-08-03
0000016C3E6091EF0000007F6375706F795F72656C656173655155455354,投影片跟題目都看不懂在寫什麼....?,[],ai_tw,6,226,2019-08-03
0000016C42D6B80B000000056375706F795F72656C656173655155455354,D22 請問如何判斷區分 樹狀模型與非樹狀模型，?,"['ml100-2', 'ml100-2-d22']",ai_tw,1,0,2019-08-03
0000016C437188400000000A6375706F795F72656C656173655155455354,Day093 Dense和Conv2D的差異是?,"['ml100-2', 'ml100-2-d68']",ai_tw,3,240,2019-08-03
0000016C45DAEFA0000000106375706F795F72656C656173655155455354,Day72啟動函數-什麼是無效的神經元,"['ml100-2-d72', 'ml100-2']",ai_tw,1,9,2019-08-03
0000016C48AAC1DA0000001F6375706F795F72656C656173655155455354,完賽證明,[],ai_tw,3,40,2019-08-03
0000016C4AF0ACDE000000246375706F795F72656C656173655155455354,非監督式學習降維目的,"['ml100-2', 'ml100-2-d54']",ai_tw,1,38,2019-08-03
0000016C4C3482710000002B6375706F795F72656C656173655155455354,Day093教材有錯?,[],ai_tw,1,5,2019-08-03
0000016C4D6ED68C0000002C6375706F795F72656C656173655155455354,Day96: 參考範例:  Keras 官方範例 mnist_cnn.py 無法下載。(網址有誤),"['ml100-2', 'ml100-2-d96']",ai_tw,6,1296,2019-08-03
0000016C4D7480BA0000002F6375706F795F72656C656173655155455354,Day95: 教學文件的標題好像植錯。,[],ai_tw,2,33,2019-08-03
0000016C4E174015000000356375706F795F72656C656173655155455354,Day 88 的 self.validation_data 的意義是什麼？,"['ml100-2-d88', 'ml100-2']",ai_tw,7,3252,2019-08-03
0000016C5576FB700000003D6375706F795F72656C656173655155455354,請問 model summary中的Param # 如何算出? 能幫忙列出算式嗎?,[],ai_tw,6,268,2019-08-03
000001696FF2DC350000002B6375706F795F72656C656173655155455354,"安裝看似成功, 但import tensorflow卻出現""ImportError: DLL load failed: 找不到指定的模組""","['ml100', 'keras', 'keras', '安裝', 'ml100-d66']",ai_tw,4,173,2019-08-04
0000016AA77E1C96000000DC6375706F795F72656C656173655155455354,Day10 HW,"['ml100-2', 'ml100-2-d10']",ai_tw,1,21,2019-08-04
0000016AC15A2E7E000000F46375706F795F72656C656173655155455354,Day 30 31,"['ml100-2', 'ml100-2-d30', 'ml100-2-d31']",ai_tw,1,63,2019-08-04
0000016AD34C913B000001936375706F795F72656C656173655155455354,Day031,"['ml100-2', 'ml100-2-d31']",ai_tw,1,688,2019-08-04
0000016AE03CE24D000001FD6375706F795F72656C656173655155455354,UnicodeDecodeError問題,"['ml100-2', 'ml100-2-d02']",ai_tw,1,645,2019-08-04
0000016AF330800E000002696375706F795F72656C656173655155455354,D37 回歸模型 需要服從基本假設嗎,"['ml100-2', 'ml100-2-d37']",ai_tw,1,237,2019-08-04
0000016B233E98D3000000646375706F795F72656C656173655155455354,Day30 shape 問題,"['ml100-2-d30', 'ml100-2']",ai_tw,2,90,2019-08-04
0000016B78FAEB95000000156375706F795F72656C656173655155455354,Axes3d.scatter,"['ml100-2', 'ml100-2-d55']",ai_tw,1,0,2019-08-04
0000016B7D4712F50000001C6375706F795F72656C656173655155455354,Boston Classify 找到最佳參數後，Accuracy卻下降?,"['ml100-2', 'ml100-2-d47']",ai_tw,1,18,2019-08-04
0000016B831C36D50000003B6375706F795F72656C656173655155455354,D55,"['ml100-2', 'ml100-2-d55']",ai_tw,1,63,2019-08-04
0000016B88BBFEA3000000556375706F795F72656C656173655155455354,D30 到目前為止的一些問題,"['ml100-2-d30', 'ml100-2']",ai_tw,1,73,2019-08-04
0000016B894368FA000000596375706F795F72656C656173655155455354,D62畫圖未顯示？？,"['ml100-2', 'd62', 'ml100-2-d62']",ai_tw,1,256,2019-08-04
0000016B92621FAE000000A16375706F795F72656C656173655155455354,Day 47 - 使用 iris 資料後的參數 MSE 提高了,"['ml100-2-d47', 'ml100-2']",ai_tw,1,12,2019-08-04
0000016B96466482000000B26375706F795F72656C656173655155455354,關於046 train_test_split 的 test_size,"['ml100-2', 'ml100-2-d46']",ai_tw,1,313,2019-08-04
0000016B98F04420000000BC6375706F795F72656C656173655155455354,Day46 GradientBoostingClassifier,"['ml100-2', 'ml100-2-d46']",ai_tw,1,24,2019-08-04
0000016B99ADE35D000000C16375706F795F72656C656173655155455354,Day063 何謂影像特徵的平移不變性?,"['ml100-2', 'ml100-2-d63']",ai_tw,1,19,2019-08-04
0000016BA8251AC7000000EC6375706F795F72656C656173655155455354,Day47例子,"['ml100-2', 'ml100-2-d47']",ai_tw,1,9,2019-08-04
0000016BB1337639000001216375706F795F72656C656173655155455354,Day66 WIndow 10 安裝 keras 問題,"['ml100-2', 'ml100-2-d66']",ai_tw,1,29,2019-08-04
0000016BB1F024180000012A6375706F795F72656C656173655155455354,Day_067-Keras_Dataset_HW 中為什麼要對 label 做 One Hot Encoding,"['ml100-2', 'ml100-2-d67']",ai_tw,4,1440,2019-08-04
0000016BB1F081EA0000012B6375706F795F72656C656173655155455354,Day038 question,"['ml100-2', 'ml100-2-d38']",ai_tw,1,0,2019-08-04
0000016BB50E40400000013B6375706F795F72656C656173655155455354,D66 請問沒有GPU的電腦該如何安裝Tensor Flow ?,"['ml100-2', 'ml100-2-d66']",ai_tw,4,226,2019-08-04
0000016BC349A4E9000000176375706F795F72656C656173655155455354,D68 建立CNN model 跳出棄用之問題,"['ml100-2', 'ml100-2-d68']",ai_tw,1,28,2019-08-04
0000016BCA17D6950000003D6375706F795F72656C656173655155455354,D69 HW Model summary參數值,"['ml100-2', 'ml100-2-d69']",ai_tw,3,1064,2019-08-04
0000016BCA3537010000003E6375706F795F72656C656173655155455354,Day69 問題?,"['ml100-2', 'ml100-2-d69']",ai_tw,1,38,2019-08-04
0000016BCB719949000000476375706F795F72656C656173655155455354,Day67作業中於執行到plot_images_labels_prediction報錯,"['ml100-2', 'ml100-2-d67']",ai_tw,4,1138,2019-08-04
0000016BD9657DF3000000856375706F795F72656C656173655155455354,Day73 解答2 問題,"['ml100-2', 'gradient descent', 'ml100-2-d73']",ai_tw,1,32,2019-08-04
0000016BDB25A1090000008F6375706F795F72656C656173655155455354,keras 模型架構,"['ml100-2', 'ml100-2-d68']",ai_tw,1,15,2019-08-04
0000016BDBFF4EFC000000946375706F795F72656C656173655155455354,D73投影片的幾個問題,"['ml100-2', 'ml100-2-d73']",ai_tw,1,0,2019-08-04
0000016BDEB338C20000009E6375706F795F72656C656173655155455354,Questions about Day74_Gradient Descent_Math.ipynb?,"['ml100-2', 'ml100-2-d74']",ai_tw,1,0,2019-08-04
0000016BE17B6FAA000000B06375706F795F72656C656173655155455354,day-69,"['ml100-2', 'ml100-2-d69']",ai_tw,1,11,2019-08-04
0000016BE96C53BB000000D76375706F795F72656C656173655155455354,D72 啟動函數,"['ml100-2', 'ml100-2-d72']",ai_tw,1,63,2019-08-04
0000016BEA18F9AF000000E06375706F795F72656C656173655155455354,Day 75的題意與提示?,"['ml100-2', 'ml100-2-d75']",ai_tw,1,239,2019-08-04
0000016BEB8DD34E000000EA6375706F795F72656C656173655155455354,Day76 PDF 中 Batch sizes問題,"['ml100-2-d76', 'ml100-2']",ai_tw,1,58,2019-08-04
0000016BEBCCC5D1000000F06375706F795F72656C656173655155455354,tensorflow 安裝問題?,"['ml100-2', 'ml100-2-d66']",ai_tw,2,1861,2019-08-04
0000016BEE1AF6CF000000F86375706F795F72656C656173655155455354,Day75  直行橫列 還是 直列橫行 ?,"['ml100-2', 'ml100-2-d75']",ai_tw,1,37,2019-08-04
0000016BEE587503000000FD6375706F795F72656C656173655155455354,Day070最後有個空間print()是什麼意思?,"['ml100-2-d70', 'ml100-2']",ai_tw,1,39,2019-08-04
0000016BF101C52C000001126375706F795F72656C656173655155455354,Day 76 模型的預測準確率為什麼那麼低？,"['ml100-2', 'ml100-2-d76']",ai_tw,1,139,2019-08-04
0000016BF5245E110000011A6375706F795F72656C656173655155455354,Dense 程式碼問題,"['ml100-2', 'ml100-2-d70']",ai_tw,2,737,2019-08-04
0000016BF9B24464000001366375706F795F72656C656173655155455354,The kernel appears to have died.,"['ml100-2', 'ml100-2-d79']",ai_tw,1,83,2019-08-04
0000016BFD6DBAAA000001436375706F795F72656C656173655155455354,Day077練習範例無法執行,"['ml100-2', 'ml100-2-d77']",ai_tw,1,40,2019-08-04
0000016C02DF3F78000001566375706F795F72656C656173655155455354,MinMaxScaler  無法處理 dim >2,"['ml100-2', 'ml100-2-d78']",ai_tw,3,2180,2019-08-04
0000016C038A0379000001586375706F795F72656C656173655155455354,"[""CUDA_VISIBLE_DEVICES""]=""0"" 沒有使用到GPU?","['ml100-2', 'ml100-2-d78']",ai_tw,2,575,2019-08-04
0000016C0A84F657000001746375706F795F72656C656173655155455354,Day 81 regulizer問題?,"['ml100-2-d81', 'ml100-2']",ai_tw,2,133,2019-08-04
0000016C1343AD8B000001A76375706F795F72656C656173655155455354,Day_076_Opimizer_example,"['ml100-2-d76', 'ml100-2']",ai_tw,1,8,2019-08-04
0000016C1A7C7D4A0000000B6375706F795F72656C656173655155455354,day-78,"['ml100-2-d78', 'ml100-2']",ai_tw,2,158,2019-08-04
